TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,is_fraud,Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category,transaction_hour
2020-06-02,TXN00000057,A00002089,PLC00009114,2010-07-02,2020-05-19,2020-05-24,Motor,92.71,2000.0,Antony Ender,1418 Paddocks Court,0,Crownsville,MD,21032.0,697-38-5325,N,47.0,102.0,Y,2.0,H,Mortgage,MI,72406182.0,DWQY63421510919755,High School,A,Total Loss,Police,1.0,1.0,CA,Jackson,7.0,AGENT00410,VNDR00358,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-02,TXN00000058,A00004245,PLC00001839,2019-11-18,2020-05-29,2020-05-30,Property,111.33,30000.0,John Tilley,333 Saint Charles Avenue,#B2,Fayetteville,AR,72701.0,662-23-6761,N,36.0,15.0,Y,2.0,L,Rent,LI,68771096.0,YDMW11240259428960,College,A,Total Loss,Ambulance,1.0,1.0,AK,Anchorage,14.0,AGENT00515,VNDR00164,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-02,TXN00000059,A00009116,PLC00007965,2019-06-25,2020-05-21,2020-05-26,Mobile,8.51,300.0,John Flores,589 East Main Street,0,Newport,VT,5855.0,006-21-5361,Y,48.0,16.0,Y,2.0,L,Mortgage,MI,54275263.0,YLHY94788738769738,MD,A,Major Loss,Ambulance,1.0,1.0,OK,Oklahoma City,21.0,AGENT00824,VNDR00083,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-02,TXN00000060,A00003178,PLC00003361,2019-08-30,2020-05-19,2020-05-24,Travel,97.08,2000.0,Edward Laderman,702 East 53rd Street,0,Savannah,GA,31405.0,480-78-6356,Y,56.0,104.0,Y,7.0,L,Own,LI,17460895.0,SMAE47168586745493,High School,A,Total Loss,0,1.0,0.0,KY,Louisville,11.0,AGENT00288,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-02,TXN00000061,A00005466,PLC00000652,2010-08-27,2020-05-19,2020-05-24,Property,155.05,16000.0,Margaret Bolen,4316 Sunnybrook Drive,0,Montgomery,AL,36108.0,456-25-1821,Y,32.0,12.0,Y,2.0,L,Rent,MI,129055774.0,LNCN35545852997825,0,A,Minor Loss,Ambulance,1.0,0.0,VT,Fairfax,15.0,AGENT00308,VNDR00457,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-02,TXN00000062,A00007369,PLC00001585,2018-07-19,2020-05-21,2020-05-26,Property,124.97,35000.0,Calvin Eichelberger,1001 6th Street Northwest,0,Washington,DC,20001.0,212-38-2492,Y,42.0,14.0,Y,7.0,H,Mortgage,MI,129687524.0,MYKU47380246034439,Masters,A,Total Loss,Other,0.0,1.0,OK,Oklahoma City,21.0,AGENT01028,VNDR00383,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-02,TXN00000063,A00002702,PLC00003400,2017-05-21,2020-05-24,2020-05-27,Property,151.81,15000.0,Arthur Mitchell,4113 Holiday Drive,0,Panama City,FL,32408.0,503-23-1603,Y,53.0,69.0,N,7.0,L,Mortgage,HI,67082223.0,DXAP62849781819185,High School,A,Minor Loss,Ambulance,1.0,1.0,AZ,Glendale,20.0,AGENT00111,VNDR00010,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-02,TXN00000064,A00006128,PLC00000459,2014-10-27,2020-06-01,2020-06-01,Property,121.54,31000.0,Debra Oliphant,819 Beazer Lane,0,Nashville,TN,37013.0,547-03-8985,N,40.0,108.0,Y,5.0,L,Own,HI,58989209.0,VUQP55717718058143,PhD,A,Major Loss,Police,1.0,1.0,MD,Annapolis,22.0,AGENT00697,VNDR00269,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-02,TXN00000065,A00001291,PLC00004134,2015-09-10,2020-05-31,2020-05-31,Travel,77.47,3000.0,Mariann Hill,4770 Balboa Way,0,Fremont,CA,94536.0,260-75-2618,Y,39.0,16.0,Y,7.0,M,Rent,MI,33604525.0,WBAI50060157750979,Masters,D,Total Loss,Ambulance,0.0,0.0,MD,Millersville,12.0,AGENT00018,VNDR00314,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-02,TXN00000066,A00000261,PLC00006979,2011-02-17,2020-05-26,2020-05-28,Life,67.55,96000.0,Michael Beltrami,210 Lacross Lane,0,Westmore,VT,5860.0,451-75-0398,Y,28.0,13.0,Y,5.0,M,Mortgage,MI,123535287.0,NIKX08316034181330,High School,A,Major Loss,Police,1.0,1.0,CT,Manchester,13.0,AGENT00612,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-02,TXN00000067,A00008288,PLC00000241,2018-03-25,2020-05-15,2020-05-20,Travel,98.49,2000.0,Marion Coffey,8376 Albacore Drive,0,Pasadena,MD,21122.0,456-23-3939,N,37.0,96.0,Y,5.0,L,Own,HI,90534463.0,ORIX99111215780425,High School,A,Total Loss,Other,1.0,0.0,AK,Anchorage,5.0,AGENT00141,VNDR00383,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000068,A00009904,PLC00004191,2014-11-03,2020-06-02,2020-06-02,Mobile,11.21,400.0,Denise Blake,188 Saint Matthews Avenue,#1,Louisville,KY,40207.0,397-02-6816,Y,53.0,54.0,Y,6.0,M,Own,MI,68127035.0,KXMI18864169803227,Bachelor,A,Total Loss,Other,1.0,1.0,CT,Manchester,10.0,AGENT00572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000069,A00007027,PLC00008450,2011-02-09,2020-05-28,2020-05-30,Health,156.2,3000.0,William Martin,2707 Eden Street,0,Nashville,TN,37208.0,234-71-8403,Y,36.0,82.0,N,4.0,L,Rent,MI,125033376.0,VDAJ67452473390304,Bachelor,A,Total Loss,Police,0.0,0.0,CA,Oakland,7.0,AGENT00565,VNDR00239,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000070,A00003818,PLC00008734,2019-09-23,2020-05-23,2020-05-28,Mobile,7.23,100.0,Jacqueline Simpson,6120 Southeast 84th Street,0,Oklahoma City,OK,73135.0,149-26-5568,N,47.0,16.0,Y,5.0,M,Own,MI,37326061.0,UWLR26207782157320,High School,A,Major Loss,Other,1.0,1.0,AR,Fayetteville,9.0,AGENT00603,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000071,A00005168,PLC00000010,2019-01-30,2020-05-24,2020-05-27,Mobile,11.63,400.0,James Thurgood,706 James Road,0,Glen Burnie,MD,21061.0,436-11-4663,Y,33.0,51.0,Y,2.0,M,Mortgage,MI,96197820.0,MWMS58295299243238,Bachelor,A,Total Loss,Ambulance,1.0,0.0,AK,Anchorage,1.0,AGENT01107,VNDR00033,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000072,A00007705,PLC00009039,2013-01-09,2020-05-30,2020-05-31,Travel,74.36,5000.0,Mathew Sims,88 Pine Valley Road,0,Savannah,GA,31404.0,336-07-2797,N,56.0,40.0,Y,3.0,L,Rent,MI,125921653.0,RUYI99196056833871,Bachelor,A,Total Loss,Police,0.0,1.0,CO,Arvada,5.0,AGENT00615,VNDR00407,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000073,A00000877,PLC00008900,2015-06-24,2020-05-21,2020-05-26,Life,76.97,99000.0,Jeremy Riccio,1823 North Munchkin Lane,0,Fayetteville,AR,72704.0,437-26-6789,Y,52.0,108.0,Y,7.0,L,Mortgage,LI,24029287.0,LDWA59377646592079,Bachelor,A,Minor Loss,Ambulance,0.0,1.0,FL,Panama City Beach,3.0,AGENT00309,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000074,A00006847,PLC00009501,2016-10-14,2020-06-01,2020-06-01,Mobile,6.15,300.0,Susan Petersen,7564 Moore Court,0,Arvada,CO,80005.0,799-30-1508,Y,60.0,81.0,Y,3.0,M,Mortgage,LI,100635032.0,SCFN69376731252147,College,A,Total Loss,Ambulance,0.0,1.0,AL,Montgomery,9.0,AGENT00315,VNDR00056,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000075,A00005205,PLC00009466,2018-10-29,2020-05-14,2020-05-19,Life,78.34,52000.0,Anthony Girard,122 40th Avenue North,0,Nashville,TN,37209.0,272-52-4093,Y,60.0,55.0,Y,4.0,L,Own,MI,68979872.0,KWVC21025851627676,Bachelor,A,Minor Loss,Ambulance,1.0,0.0,CO,Telluride,17.0,AGENT00561,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000076,A00009078,PLC00001505,2014-08-15,2020-05-17,2020-05-22,Life,67.88,59000.0,Eileen Svoboda,201 Lee Boulevard,0,Savannah,GA,31405.0,419-57-7880,Y,50.0,34.0,Y,4.0,H,Own,HI,13266284.0,LPRW62498784186262,Bachelor,A,Major Loss,Ambulance,1.0,1.0,CO,Wheat Ridge,19.0,AGENT00935,VNDR00521,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000077,A00000804,PLC00006719,2011-07-09,2020-05-14,2020-05-19,Life,68.72,60000.0,William Zeigler,1907 18th Avenue South,0,Nashville,TN,37212.0,712-50-7492,Y,32.0,85.0,Y,7.0,H,Rent,MI,57251080.0,OKLJ47377309574939,High School,A,Major Loss,0,1.0,1.0,CA,Livermore,5.0,AGENT00210,VNDR00488,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000078,A00004234,PLC00005127,2017-06-05,2020-05-27,2020-05-29,Life,86.31,39000.0,James Hodges,6244 Sun River Drive,0,Sacramento,CA,95824.0,617-93-2552,N,42.0,54.0,Y,7.0,M,Mortgage,HI,48042266.0,OIRL83198441679063,Bachelor,A,Major Loss,Ambulance,1.0,0.0,AR,Fayetteville,17.0,AGENT00283,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000079,A00002003,PLC00004274,2013-08-26,2020-05-22,2020-05-27,Motor,100.14,7000.0,Carlos Montello,11 Adams Street,0,Arlington,MA,2474.0,272-67-3130,Y,33.0,36.0,Y,6.0,L,Mortgage,MI,70808151.0,AQSW31408853293828,High School,A,Major Loss,Police,1.0,1.0,CA,Oakland,15.0,AGENT00094,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000080,A00000193,PLC00000742,2018-07-28,2020-06-02,2020-06-02,Travel,81.79,4000.0,Gary Enciso,6029 Wright Street,0,Arvada,CO,80004.0,146-19-8530,N,63.0,43.0,N,3.0,M,Rent,HI,91528834.0,SVZH06416802060236,MD,A,Major Loss,Ambulance,1.0,0.0,AR,Fayetteville,4.0,AGENT00680,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000081,A00009864,PLC00003666,2011-11-05,2020-05-24,2020-05-27,Life,88.05,79000.0,Melva Ramirez,1601 East 19th Street,0,Edmond,OK,73013.0,534-60-3358,Y,36.0,42.0,Y,5.0,M,Rent,MI,84698742.0,VMBU84247946324312,High School,A,Minor Loss,Ambulance,1.0,0.0,GA,Savannah,21.0,AGENT00319,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000082,A00003565,PLC00003125,2013-11-12,2020-05-18,2020-05-23,Travel,89.36,2000.0,Richard Lavalle,25 Cliffside Drive,D,Manchester,CT,6042.0,548-31-5757,Y,36.0,29.0,Y,3.0,L,Mortgage,MI,29202766.0,PIUV90926355381873,MD,A,Major Loss,Ambulance,0.0,0.0,GA,Savannah,10.0,AGENT00630,VNDR00287,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000083,A00006009,PLC00000069,2016-02-05,2020-05-31,2020-05-31,Life,95.04,14000.0,Marion Talley,1742 Allerford Drive,0,Hanover,MD,21076.0,541-76-7031,Y,35.0,39.0,Y,6.0,L,Mortgage,MI,100109432.0,NTOW28603891064553,Bachelor,A,Minor Loss,Ambulance,0.0,1.0,AK,Anchorage,10.0,AGENT00559,VNDR00466,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000084,A00000670,PLC00003987,2017-06-01,2020-05-30,2020-05-31,Mobile,11.57,100.0,Diane Givens,529 Wesley Avenue,0,Nashville,TN,37207.0,075-78-0354,N,44.0,107.0,Y,3.0,L,Rent,MI,29906017.0,YTET50639634222457,College,A,Minor Loss,0,0.0,0.0,FL,Panama City,13.0,AGENT00771,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000085,A00002691,PLC00000988,2016-11-25,2020-05-14,2020-05-19,Motor,109.33,6000.0,Jimmie Herbert,1109 East Glenn Lane,0,Fayetteville,AR,72703.0,179-57-6712,Y,50.0,69.0,Y,6.0,L,Rent,HI,55087874.0,TSKD01439997678225,Bachelor,A,Total Loss,0,1.0,1.0,FL,Youngstown,0.0,AGENT00304,VNDR00077,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000086,A00007463,PLC00005994,2014-07-13,2020-05-28,2020-05-30,Motor,126.63,1000.0,James Miles,2505 Walker Lane,0,Nashville,TN,37207.0,011-48-0223,Y,34.0,35.0,Y,4.0,L,Mortgage,HI,19193047.0,FLAM36431792451626,Bachelor,A,Major Loss,Police,0.0,1.0,CO,Arvada,9.0,AGENT00167,VNDR00541,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000087,A00007262,PLC00009746,2011-08-29,2020-05-30,2020-05-31,Life,77.65,78000.0,Monica Threlkeld,1518 Jenks Avenue,0,Panama City,FL,32405.0,742-23-3926,Y,25.0,75.0,Y,5.0,M,Mortgage,MI,30487525.0,DDMD49207586809542,High School,A,Major Loss,Ambulance,1.0,0.0,CA,Hesperia,16.0,AGENT00792,VNDR00588,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000088,A00009910,PLC00005185,2011-01-31,2020-05-21,2020-05-26,Motor,82.0,10000.0,Tasha Bolds,7095 Gladiola Street,0,Arvada,CO,80004.0,756-36-8621,Y,61.0,21.0,Y,5.0,L,Own,MI,60112527.0,TKHQ65303425843472,College,A,Minor Loss,0,0.0,1.0,FL,Lynn Haven,4.0,AGENT00001,VNDR00394,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000089,A00005802,PLC00001608,2017-04-25,2020-05-31,2020-05-31,Health,102.63,9000.0,Joseph Walt,4329 Howe Street,0,Oakland,CA,94611.0,870-21-9085,N,63.0,96.0,Y,3.0,L,Own,LI,60298742.0,RHPR40702585454712,Bachelor,A,Major Loss,0,0.0,1.0,MA,Lowell,4.0,AGENT00955,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-03,TXN00000090,A00006267,PLC00000932,2017-08-07,2020-05-27,2020-05-29,Health,199.63,16000.0,Kate Tito,6228 West Larkspur Drive,0,Glendale,AZ,85304.0,290-88-1317,N,26.0,47.0,Y,3.0,L,Mortgage,MI,55301220.0,WIXZ74111109339982,High School,A,Major Loss,Police,1.0,1.0,FL,Panama City,9.0,AGENT00428,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000091,A00002978,PLC00006683,2017-04-10,2020-05-20,2020-05-25,Travel,62.02,1000.0,Mary Todd,32 Prospect Street,#32,Manchester,CT,6040.0,566-79-4331,N,45.0,85.0,Y,4.0,L,Mortgage,MI,54970018.0,SUUV71152153360182,MD,A,Minor Loss,Ambulance,0.0,1.0,OK,Oklahoma City,22.0,AGENT01136,VNDR00086,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000092,A00009572,PLC00006462,2019-01-16,2020-05-15,2020-05-20,Health,153.52,19000.0,Vivian Kiesel,120 North Hurstbourne Parkway,#622,Louisville,KY,40222.0,300-10-2252,Y,28.0,108.0,Y,6.0,L,Rent,MI,74447301.0,TYFC08826193597098,High School,A,Minor Loss,Other,1.0,0.0,TN,Nashville,9.0,AGENT00573,VNDR00532,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000093,A00007477,PLC00008821,2015-06-05,2020-05-23,2020-05-28,Health,116.27,7000.0,Anthony Carpenter,178 Old Homestead Road,0,Danville,VT,5873.0,653-32-2994,Y,60.0,119.0,Y,3.0,H,Own,HI,96851302.0,XWLE56259722141004,High School,A,Major Loss,Ambulance,1.0,1.0,CA,Oakland,7.0,AGENT00474,VNDR00251,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000094,A00009513,PLC00001274,2016-05-29,2020-05-30,2020-05-31,Travel,72.52,1000.0,Catherine Wells,4132 Northwest 57th Street,0,Oklahoma City,OK,73112.0,649-10-1315,Y,47.0,94.0,Y,6.0,L,Mortgage,HI,71213981.0,GTDR12445399698090,High School,A,Total Loss,Police,1.0,1.0,OK,Moore,10.0,AGENT00908,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000095,A00009706,PLC00004892,2017-08-12,2020-05-31,2020-06-01,Life,83.23,95000.0,Mariana Waller,2269 Eastern Boulevard,0,Montgomery,AL,36117.0,364-41-2374,Y,55.0,71.0,Y,6.0,M,Own,HI,120761025.0,MLUP31594025904269,Masters,A,Major Loss,0,0.0,1.0,MD,Davidsonville,6.0,AGENT00254,VNDR00508,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000096,A00006240,PLC00007252,2014-07-01,2020-05-26,2020-05-29,Motor,116.8,9000.0,Brent Fly,1710 Massachusetts Avenue Southeast,0,Washington,DC,20003.0,625-60-3268,N,55.0,64.0,Y,5.0,L,Rent,HI,17340229.0,AFOX71534860996404,MD,A,Total Loss,Ambulance,0.0,1.0,AK,Anchorage,13.0,AGENT00482,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000097,A00000327,PLC00000801,2014-07-31,2020-05-31,2020-06-01,Life,82.05,15000.0,Christopher Lee,4822 Piney Branch Road Northwest,0,Washington,DC,20011.0,043-38-2996,Y,35.0,75.0,Y,2.0,M,Mortgage,LI,67735004.0,LYEE25143836827709,Bachelor,A,Total Loss,0,0.0,0.0,DC,Washington,8.0,AGENT00397,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000098,A00000762,PLC00000840,2017-02-26,2020-05-25,2020-05-28,Life,75.6,41000.0,Donna Delosh,4463 Cato Road,0,Nashville,TN,37218.0,208-35-1567,Y,45.0,80.0,Y,4.0,M,Own,MI,33778930.0,GQAB53778167069080,Bachelor,A,Total Loss,Police,1.0,0.0,FL,Panama City,7.0,AGENT00786,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000099,A00008559,PLC00009832,2015-10-27,2020-05-26,2020-05-29,Mobile,9.14,300.0,Alice Murphy,6201 West Olive Avenue,#3172,Glendale,AZ,85302.0,728-95-2336,N,49.0,44.0,Y,3.0,M,Rent,MI,44685711.0,BSSO23961141566088,High School,A,Minor Loss,Ambulance,1.0,1.0,GA,Savannah,10.0,AGENT00943,VNDR00597,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000100,A00007283,PLC00001227,2014-09-25,2020-05-30,2020-05-31,Mobile,11.34,200.0,Chester Castleberry,5630 Silverado Way,#STE A8,Anchorage,AK,99518.0,808-58-3958,Y,60.0,77.0,Y,5.0,H,Rent,LI,42321365.0,UVBS97445040414690,High School,A,Major Loss,Ambulance,1.0,0.0,CA,Cupertino,13.0,AGENT00011,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000101,A00007243,PLC00001199,2016-01-15,2020-05-16,2020-05-21,Property,89.76,31000.0,Mary Cloud,713 East 32nd Street,0,Savannah,GA,31401.0,740-54-8067,N,37.0,42.0,Y,6.0,M,Mortgage,HI,49442975.0,THRA06877884023974,High School,A,Major Loss,Ambulance,1.0,1.0,AZ,Glendale,10.0,AGENT00007,VNDR00057,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000102,A00007330,PLC00009936,2019-03-07,2020-05-15,2020-05-20,Motor,136.47,1000.0,Bernice Santomauro,410 West 89th Avenue,0,Anchorage,AK,99515.0,459-94-0130,Y,50.0,114.0,N,3.0,L,Mortgage,MI,34660791.0,DRQM30517663632740,Bachelor,A,Total Loss,Ambulance,0.0,1.0,AZ,Glendale,23.0,AGENT00691,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000103,A00009946,PLC00002086,2016-10-20,2020-05-16,2020-05-21,Motor,127.87,7000.0,William Wilson,7758 Betty Louise Drive,0,Panama City,FL,32404.0,686-63-6813,N,39.0,72.0,N,5.0,M,Own,MI,44270838.0,SDXY13641574986741,MD,A,Total Loss,0,1.0,1.0,AL,Montgomery,8.0,AGENT00198,VNDR00344,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000104,A00005849,PLC00009821,2012-12-25,2020-06-02,2020-06-02,Travel,60.87,3000.0,Kara Williams,1010 10th Street Northeast,0,Washington,DC,20002.0,103-81-9181,Y,42.0,64.0,Y,2.0,L,Rent,MI,44799526.0,CHPZ96402007963980,High School,A,Minor Loss,Police,1.0,0.0,DC,Washington,7.0,AGENT00869,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000105,A00008151,PLC00008510,2012-06-21,2020-05-21,2020-05-26,Life,92.65,19000.0,Kenneth Hill,97 Lincoln Street,0,Fitchburg,MA,1420.0,464-79-0337,N,61.0,117.0,Y,5.0,H,Mortgage,LI,116835761.0,GIZJ02671068635332,Bachelor,A,Major Loss,Police,0.0,0.0,VT,Saint Albans City,1.0,AGENT01177,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000106,A00004744,PLC00004764,2018-05-14,2020-06-01,2020-06-01,Life,96.95,50000.0,Nathaniel Graham,721 Bay Ridge Avenue,0,Annapolis,MD,21403.0,502-53-3503,N,47.0,19.0,Y,4.0,L,Mortgage,MI,38448948.0,TIUN70847460970347,Bachelor,A,Major Loss,Ambulance,1.0,1.0,CA,Suisun City,5.0,AGENT01119,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000107,A00007865,PLC00005716,2011-11-17,2020-05-25,2020-05-28,Life,69.59,84000.0,Gary Patten,8513 Pipit Court,0,Montgomery,AL,36117.0,673-18-5241,Y,47.0,94.0,Y,2.0,M,Rent,LI,18081082.0,AZIG27430896017363,Masters,A,Minor Loss,Other,0.0,0.0,CA,Hayward,12.0,AGENT00603,VNDR00474,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000108,A00007480,PLC00004335,2011-02-13,2020-05-30,2020-05-31,Property,94.33,20000.0,Martin Tommolino,2130 Loren Circle,0,Fayetteville,AR,72701.0,325-51-7713,Y,40.0,85.0,N,7.0,L,Mortgage,LI,118892951.0,ZBGE59822922752152,High School,A,Major Loss,Ambulance,1.0,0.0,AL,Montgomery,11.0,AGENT00265,VNDR00360,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000109,A00001988,PLC00009445,2012-12-29,2020-05-19,2020-05-24,Life,71.65,78000.0,Michelle Thomas,1426 C Street Southeast,0,Washington,DC,20003.0,194-45-6875,Y,64.0,42.0,Y,2.0,M,Rent,LI,126641864.0,KHJQ47024208328419,0,A,Total Loss,Police,0.0,1.0,TN,Nashville,14.0,AGENT01042,VNDR00046,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000110,A00005653,PLC00009597,2014-11-30,2020-05-20,2020-05-25,Travel,96.33,2000.0,Fannie Williams,954 Dowler Drive,0,Eureka,CA,95501.0,572-47-3887,Y,51.0,54.0,Y,5.0,M,Rent,LI,102879003.0,FVDZ13475975375755,Bachelor,A,Minor Loss,Ambulance,1.0,1.0,CT,Manchester,21.0,AGENT00491,VNDR00233,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000111,A00007305,PLC00000246,2011-04-06,2020-05-19,2020-05-24,Mobile,9.58,600.0,Sean Billotte,1939 Greenwood Street,0,Savannah,GA,31404.0,786-78-7210,N,60.0,84.0,Y,2.0,M,Rent,HI,48061878.0,QAXP11184157169973,Masters,A,Major Loss,Other,0.0,0.0,DC,Washington,5.0,AGENT01181,VNDR00170,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000112,A00001480,PLC00005653,2019-06-16,2020-05-20,2020-05-25,Motor,134.55,6000.0,Ida Nam,130 Carolina Cherry Circle,0,Pooler,GA,31322.0,456-75-3361,Y,57.0,51.0,Y,5.0,L,Mortgage,HI,87170610.0,GLEC40810031443204,High School,A,Major Loss,Ambulance,1.0,1.0,AK,Anchorage,0.0,AGENT00028,VNDR00423,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000113,A00004702,PLC00008292,2017-04-25,2020-05-16,2020-05-21,Motor,107.72,3000.0,Sarah Toms,23 Columbia Drive,0,Manchester,CT,6042.0,020-74-8449,N,62.0,27.0,N,4.0,L,Own,HI,78061437.0,RXQG14833089665129,Masters,A,Total Loss,Police,0.0,1.0,OK,Midwest City,12.0,AGENT00383,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000114,A00001148,PLC00001545,2018-06-19,2020-05-15,2020-05-20,Health,189.17,10000.0,Jorge Anderson,4331 Foeburn Lane,0,Louisville,KY,40207.0,692-56-5856,Y,47.0,11.0,Y,2.0,L,Rent,HI,65804995.0,GQSO10717982606748,High School,D,Total Loss,Police,0.0,0.0,CO,Arvada,17.0,AGENT00438,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-06-04,TXN00000115,A00002262,PLC00009583,2013-11-17,2020-05-22,2020-05-27,Travel,61.14,3000.0,Jorge Silva,122 40th Avenue North,0,Nashville,TN,37209.0,117-48-1831,N,32.0,63.0,Y,2.0,M,Rent,LI,123024361.0,DEOS96005601566680,Bachelor,A,Major Loss,Ambulance,0.0,0.0,CT,Manchester,8.0,AGENT00969,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
